hur_id,date,status
AL131995_LUIS_66,1995-09-11T12:00,Extratropical
AL141995_UNNAMED_17,1995-09-09T12:00,Tropical Depression
AL151995_MARILYN_79,1995-09-12T18:00,Tropical Depression
AL151995_MARILYN_79,1995-09-13T00:00,Tropical Storm
AL151995_MARILYN_79,1995-09-14T00:00,Hurricane
AL151995_MARILYN_79,1995-09-14T21:00,Landfall
AL151995_MARILYN_79,1995-09-17T03:00,Intensity Peak
AL151995_MARILYN_79,1995-09-21T18:00,Tropical Storm
AL151995_MARILYN_79,1995-09-22T06:00,Extratropical
AL161995_NOEL_45,1995-09-26T18:00,Tropical Depression
AL161995_NOEL_45,1995-09-27T12:00,Tropical Storm
AL161995_NOEL_45,1995-09-28T18:00,Hurricane
AL161995_NOEL_45,1995-09-30T12:00,Tropical Storm
AL161995_NOEL_45,1995-10-05T00:00,Hurricane
AL161995_NOEL_45,1995-10-06T00:00,Tropical Storm
AL161995_NOEL_45,1995-10-07T06:00,Extratropical
AL171995_OPAL_39,1995-09-27T18:00,Tropical Depression
AL171995_OPAL_39,1995-09-30T12:00,Tropical Storm
AL171995_OPAL_39,1995-10-02T12:00,Hurricane
AL171995_OPAL_39,1995-10-04T10:00,Intensity Peak
AL171995_OPAL_39,1995-10-04T22:00,Landfall
AL171995_OPAL_39,1995-10-05T06:00,Tropical Storm
AL171995_OPAL_39,1995-10-05T12:00,Tropical Depression
AL171995_OPAL_39,1995-10-05T18:00,Extratropical
AL181995_PABLO_16,1995-10-04T18:00,Tropical Depression
AL181995_PABLO_16,1995-10-05T12:00,Tropical Storm
AL181995_PABLO_16,1995-10-08T12:00,Tropical Depression
AL191995_ROXANNE_56,1995-10-07T18:00,Tropical Depression
AL191995_ROXANNE_56,1995-10-09T00:00,Tropical Storm
AL191995_ROXANNE_56,1995-10-10T06:00,Hurricane
AL191995_ROXANNE_56,1995-10-10T21:52,Intensity Peak
AL191995_ROXANNE_56,1995-10-11T02:00,Landfall
AL191995_ROXANNE_56,1995-10-12T12:00,Tropical Storm
AL191995_ROXANNE_56,1995-10-14T12:00,Hurricane
AL191995_ROXANNE_56,1995-10-17T06:00,Tropical Storm
AL191995_ROXANNE_56,1995-10-19T00:00,Tropical Depression
AL201995_SEBASTIEN_19,1995-10-20T12:00,Tropical Depression
AL201995_SEBASTIEN_19,1995-10-21T00:00,Tropical Storm
AL201995_SEBASTIEN_19,1995-10-24T00:00,Tropical Depression
AL211995_TANYA_29,1995-10-27T00:00,Tropical Depression
AL211995_TANYA_29,1995-10-27T12:00,Tropical Storm
AL211995_TANYA_29,1995-10-29T12:00,Hurricane
AL211995_TANYA_29,1995-11-01T12:00,Tropical Storm
AL211995_TANYA_29,1995-11-02T00:00,Extratropical
AL011996_ARTHUR_22,1996-06-17T18:00,Tropical Depression
AL011996_ARTHUR_22,1996-06-19T00:00,Tropical Storm
AL011996_ARTHUR_22,1996-06-20T00:00,Landfall
AL011996_ARTHUR_22,1996-06-20T12:00,Tropical Depression
AL011996_ARTHUR_22,1996-06-21T12:00,Extratropical
AL021996_BERTHA_51,1996-07-05T00:00,Tropical Depression
AL021996_BERTHA_51,1996-07-05T12:00,Tropical Storm
AL021996_BERTHA_51,1996-07-07T18:00,Hurricane
AL021996_BERTHA_51,1996-07-12T20:00,Landfall
AL021996_BERTHA_51,1996-07-13T06:00,Tropical Storm
AL021996_BERTHA_51,1996-07-14T12:00,Extratropical
AL031996_CESAR_18,1996-07-24T18:00,Tropical Depression
AL031996_CESAR_18,1996-07-25T12:00,Tropical Storm
AL031996_CESAR_18,1996-07-27T12:00,Hurricane
AL031996_CESAR_18,1996-07-28T04:00,Landfall
AL031996_CESAR_18,1996-07-28T12:00,Tropical Storm
AL041996_DOLLY_25,1996-08-19T06:00,Tropical Depression
AL041996_DOLLY_25,1996-08-19T18:00,Tropical Storm
AL041996_DOLLY_25,1996-08-20T17:30,Landfall
AL041996_DOLLY_25,1996-08-20T17:30,Hurricane
AL041996_DOLLY_25,1996-08-21T00:00,Tropical Storm
AL041996_DOLLY_25,1996-08-21T12:00,Tropical Depression
AL041996_DOLLY_25,1996-08-22T00:00,Tropical Storm
AL041996_DOLLY_25,1996-08-23T12:00,Landfall
AL041996_DOLLY_25,1996-08-23T12:00,Hurricane
AL041996_DOLLY_25,1996-08-23T18:00,Tropical Storm
AL041996_DOLLY_25,1996-08-24T00:00,Tropical Depression
AL051996_EDOUARD_73,1996-08-19T18:00,Tropical Depression
AL051996_EDOUARD_73,1996-08-22T06:00,Tropical Storm
AL051996_EDOUARD_73,1996-08-23T12:00,Hurricane
AL051996_EDOUARD_73,1996-09-03T00:00,Tropical Storm
AL051996_EDOUARD_73,1996-09-03T06:00,Extratropical
AL061996_FRAN_72,1996-08-23T12:00,Tropical Depression
AL061996_FRAN_72,1996-08-27T12:00,Tropical Storm
AL061996_FRAN_72,1996-08-29T00:00,Hurricane
AL061996_FRAN_72,1996-08-30T18:00,Tropical Storm
AL061996_FRAN_72,1996-08-31T12:00,Hurricane
AL061996_FRAN_72,1996-09-06T00:30,Landfall
AL061996_FRAN_72,1996-09-06T12:00,Tropical Storm
AL061996_FRAN_72,1996-09-06T18:00,Tropical Depression
AL061996_FRAN_72,1996-09-09T00:00,Extratropical
AL071996_GUSTAV_29,1996-08-26T00:00,Tropical Depression
AL071996_GUSTAV_29,1996-08-28T06:00,Tropical Storm
AL071996_GUSTAV_29,1996-09-01T18:00,Tropical Depression
AL081996_HORTENSE_53,1996-09-03T12:00,Tropical Depression
AL081996_HORTENSE_53,1996-09-07T06:00,Tropical Storm
AL081996_HORTENSE_53,1996-09-09T06:00,Hurricane
AL081996_HORTENSE_53,1996-09-10T06:00,Landfall
AL081996_HORTENSE_53,1996-09-15T03:00,Landfall
AL081996_HORTENSE_53,1996-09-15T12:00,Tropical Storm
AL081996_HORTENSE_53,1996-09-15T18:00,Extratropical
AL091996_ISIDORE_33,1996-09-24T12:00,Tropical Depression
AL091996_ISIDORE_33,1996-09-25T06:00,Tropical Storm
AL091996_ISIDORE_33,1996-09-26T06:00,Hurricane
AL091996_ISIDORE_33,1996-09-30T00:00,Tropical Storm
AL091996_ISIDORE_33,1996-10-01T12:00,Tropical Depression
AL091996_ISIDORE_33,1996-10-02T00:00,Extratropical
AL101996_JOSEPHINE_47,1996-10-04T18:00,Tropical Depression
AL101996_JOSEPHINE_47,1996-10-06T18:00,Tropical Storm
AL101996_JOSEPHINE_47,1996-10-08T03:30,Landfall
AL101996_JOSEPHINE_47,1996-10-08T06:00,Extratropical
AL111996_KYLE_7,1996-10-11T12:00,Tropical Depression
AL111996_KYLE_7,1996-10-11T18:00,Tropical Storm
AL111996_KYLE_7,1996-10-11T21:00,Intensity Peak
AL111996_KYLE_7,1996-10-12T12:00,Tropical Depression
AL121996_LILI_60,1996-10-14T12:00,Tropical Depression
AL121996_LILI_60,1996-10-16T06:00,Tropical Storm
AL121996_LILI_60,1996-10-17T12:00,Hurricane
AL121996_LILI_60,1996-10-18T09:30,Landfall
AL121996_LILI_60,1996-10-26T18:00,Tropical Storm
AL121996_LILI_60,1996-10-27T06:00,Extratropical
AL131996_MARCO_54,1996-11-13T12:00,Low
AL131996_MARCO_54,1996-11-16T18:00,Tropical Depression
AL131996_MARCO_54,1996-11-19T06:00,Tropical Storm
AL131996_MARCO_54,1996-11-20T06:00,Hurricane
AL131996_MARCO_54,1996-11-20T18:00,Tropical Storm
AL131996_MARCO_54,1996-11-23T18:00,Tropical Depression
AL131996_MARCO_54,1996-11-24T12:00,Tropical Storm
AL131996_MARCO_54,1996-11-26T12:00,Tropical Depression
AL011997_UNNAMED_9,1997-05-31T18:00,Low
AL011997_UNNAMED_9,1997-06-01T06:00,Subtropical Depression
AL011997_UNNAMED_9,1997-06-01T12:00,Subtropical storm
AL011997_UNNAMED_9,1997-06-02T18:00,Extratropical
AL021997_ANA_19,1997-06-30T12:00,Tropical Depression
AL021997_ANA_19,1997-07-01T06:00,Tropical Storm
AL021997_ANA_19,1997-07-03T18:00,Tropical Depression
AL021997_ANA_19,1997-07-04T06:00,Extratropical
AL031997_BILL_10,1997-07-11T06:00,Tropical Depression
AL031997_BILL_10,1997-07-11T12:00,Tropical Storm
AL031997_BILL_10,1997-07-12T12:00,Hurricane
AL031997_BILL_10,1997-07-12T15:00,Intensity Peak
AL031997_BILL_10,1997-07-13T00:00,Tropical Storm
AL041997_CLAUDETTE_16,1997-07-13T00:00,Extratropical
AL041997_CLAUDETTE_16,1997-07-13T06:00,Tropical Depression
AL041997_CLAUDETTE_16,1997-07-13T18:00,Tropical Storm
AL041997_CLAUDETTE_16,1997-07-16T00:00,Tropical Depression
AL041997_CLAUDETTE_16,1997-07-16T06:00,Tropical Storm
AL041997_CLAUDETTE_16,1997-07-16T18:00,Extratropical
AL051997_DANNY_45,1997-07-16T12:00,Tropical Depression
AL051997_DANNY_45,1997-07-17T12:00,Tropical Storm
AL051997_DANNY_45,1997-07-18T06:00,Hurricane
AL051997_DANNY_45,1997-07-19T18:00,Landfall
AL051997_DANNY_45,1997-07-20T00:00,Tropical Storm
AL051997_DANNY_45,1997-07-20T18:00,Tropical Depression
AL051997_DANNY_45,1997-07-24T18:00,Tropical Storm
AL051997_DANNY_45,1997-07-26T06:00,Extratropical
AL061997_UNNAMED_8,1997-07-17T06:00,Tropical Depression
AL071997_ERIKA_67,1997-09-03T06:00,Tropical Depression
AL071997_ERIKA_67,1997-09-03T18:00,Tropical Storm
AL071997_ERIKA_67,1997-09-04T18:00,Hurricane
AL071997_ERIKA_67,1997-09-12T00:00,Tropical Storm
AL071997_ERIKA_67,1997-09-16T00:00,Extratropical
AL081997_FABIAN_17,1997-10-04T18:00,Tropical Depression
AL081997_FABIAN_17,1997-10-05T18:00,Tropical Storm
AL081997_FABIAN_17,1997-10-08T12:00,Extratropical
AL091997_GRACE_13,1997-10-14T12:00,Tropical Depression
AL091997_GRACE_13,1997-10-14T18:00,Extratropical
AL091997_GRACE_13,1997-10-15T00:00,Tropical Storm
AL091997_GRACE_13,1997-10-15T06:00,Extratropical
AL091997_GRACE_13,1997-10-16T00:00,Tropical Storm
AL091997_GRACE_13,1997-10-17T12:00,Tropical Depression
AL011998_ALEX_26,1998-07-27T12:00,Tropical Depression
AL011998_ALEX_26,1998-07-29T00:00,Tropical Storm
AL011998_ALEX_26,1998-08-02T18:00,Tropical Depression
AL021998_BONNIE_48,1998-08-19T12:00,Tropical Depression
AL021998_BONNIE_48,1998-08-20T12:00,Tropical Storm
AL021998_BONNIE_48,1998-08-22T00:00,Hurricane
AL021998_BONNIE_48,1998-08-27T18:00,Tropical Storm
AL021998_BONNIE_48,1998-08-28T00:00,Hurricane
AL021998_BONNIE_48,1998-08-28T18:00,Tropical Storm
AL021998_BONNIE_48,1998-08-30T18:00,Extratropical
AL031998_CHARLEY_12,1998-08-21T06:00,Tropical Depression
AL031998_CHARLEY_12,1998-08-21T18:00,Tropical Storm
AL031998_CHARLEY_12,1998-08-22T18:00,Tropical Depression
AL041998_DANIELLE_61,1998-08-24T06:00,Tropical Depression
AL041998_DANIELLE_61,1998-08-24T18:00,Tropical Storm
AL041998_DANIELLE_61,1998-08-25T12:00,Hurricane
AL041998_DANIELLE_61,1998-09-04T00:00,Extratropical
AL051998_EARL_33,1998-08-31T12:00,Tropical Depression
AL051998_EARL_33,1998-08-31T18:00,Tropical Storm
AL051998_EARL_33,1998-09-02T12:00,Hurricane
AL051998_EARL_33,1998-09-03T06:00,Landfall
AL051998_EARL_33,1998-09-03T12:00,Tropical Storm
AL051998_EARL_33,1998-09-03T18:00,Extratropical
AL061998_FRANCES_21,1998-09-08T18:00,Tropical Depression
AL061998_FRANCES_21,1998-09-09T18:00,Tropical Storm
AL061998_FRANCES_21,1998-09-11T06:00,Landfall
AL061998_FRANCES_21,1998-09-12T00:00,Tropical Depression
AL071998_GEORGES_71,1998-09-15T12:00,Tropical Depression
AL071998_GEORGES_71,1998-09-16T12:00,Tropical Storm
AL071998_GEORGES_71,1998-09-17T18:00,Hurricane
AL071998_GEORGES_71,1998-09-21T04:30,Landfall
AL071998_GEORGES_71,1998-09-21T08:00,Landfall
AL071998_GEORGES_71,1998-09-21T22:00,Landfall
AL071998_GEORGES_71,1998-09-22T12:30,Landfall
AL071998_GEORGES_71,1998-09-23T21:30,Landfall
AL071998_GEORGES_71,1998-09-25T15:30,Landfall
AL071998_GEORGES_71,1998-09-28T11:30,Landfall
AL071998_GEORGES_71,1998-09-29T00:00,Tropical Storm
AL071998_GEORGES_71,1998-09-29T12:00,Tropical Depression
AL081998_HERMINE_14,1998-09-17T12:00,Tropical Depression
AL081998_HERMINE_14,1998-09-19T12:00,Tropical Storm
AL081998_HERMINE_14,1998-09-20T12:00,Tropical Depression
AL091998_IVAN_36,1998-09-19T00:00,Tropical Depression
AL091998_IVAN_36,1998-09-20T18:00,Tropical Storm
AL091998_IVAN_36,1998-09-23T18:00,Hurricane
AL091998_IVAN_36,1998-09-27T00:00,Tropical Storm
AL101998_JEANNE_54,1998-09-21T06:00,Tropical Depression
AL101998_JEANNE_54,1998-09-21T18:00,Tropical Storm
AL101998_JEANNE_54,1998-09-22T18:00,Hurricane
AL101998_JEANNE_54,1998-09-29T18:00,Tropical Storm
AL101998_JEANNE_54,1998-10-01T00:00,Extratropical
AL111998_KARL_26,1998-09-23T12:00,Tropical Depression
AL111998_KARL_26,1998-09-24T00:00,Tropical Storm
AL111998_KARL_26,1998-09-25T12:00,Hurricane
AL111998_KARL_26,1998-09-28T00:00,Tropical Storm
AL111998_KARL_26,1998-09-28T06:00,Extratropical
AL121998_LISA_21,1998-10-05T00:00,Tropical Depression
AL121998_LISA_21,1998-10-05T06:00,Tropical Storm
AL121998_LISA_21,1998-10-09T12:00,Hurricane
AL121998_LISA_21,1998-10-10T00:00,Extratropical
AL131998_MITCH_76,1998-10-22T00:00,Tropical Depression
AL131998_MITCH_76,1998-10-22T18:00,Tropical Storm
AL131998_MITCH_76,1998-10-24T06:00,Hurricane
AL131998_MITCH_76,1998-10-29T12:00,Landfall
AL131998_MITCH_76,1998-10-29T18:00,Tropical Storm
AL131998_MITCH_76,1998-10-31T18:00,Tropical Depression
AL131998_MITCH_76,1998-11-02T00:00,Low
AL131998_MITCH_76,1998-11-03T18:00,Tropical Storm
AL131998_MITCH_76,1998-11-04T06:00,Tropical Depression
AL131998_MITCH_76,1998-11-04T12:00,Tropical Storm
AL131998_MITCH_76,1998-11-05T18:00,Extratropical
AL141998_NICOLE_35,1998-11-24T00:00,Tropical Depression
AL141998_NICOLE_35,1998-11-24T06:00,Tropical Storm
AL141998_NICOLE_35,1998-11-26T12:00,Tropical Depression
AL141998_NICOLE_35,1998-11-27T18:00,Tropical Storm
AL141998_NICOLE_35,1998-11-30T00:00,Hurricane
AL141998_NICOLE_35,1998-12-01T12:00,Tropical Storm
AL141998_NICOLE_35,1998-12-01T18:00,Extratropical
AL011999_ARLENE_26,1999-06-11T18:00,Tropical Depression
AL011999_ARLENE_26,1999-06-12T12:00,Tropical Storm
AL011999_ARLENE_26,1999-06-17T00:00,Tropical Depression
AL021999_UNNAMED_3,1999-07-02T18:00,Tropical Depression
AL031999_BRET_26,1999-08-18T18:00,Tropical Depression
AL031999_BRET_26,1999-08-19T18:00,Tropical Storm
AL031999_BRET_26,1999-08-21T00:00,Hurricane
AL031999_BRET_26,1999-08-23T00:00,Landfall
AL031999_BRET_26,1999-08-23T12:00,Tropical Storm
AL031999_BRET_26,1999-08-24T00:00,Tropical Depression
AL041999_CINDY_51,1999-08-19T00:00,Tropical Depression
AL041999_CINDY_51,1999-08-20T18:00,Tropical Storm
AL041999_CINDY_51,1999-08-22T00:00,Hurricane
AL041999_CINDY_51,1999-08-22T18:00,Tropical Storm
AL041999_CINDY_51,1999-08-26T00:00,Hurricane
AL041999_CINDY_51,1999-08-31T06:00,Tropical Storm
AL051999_DENNIS_64,1999-08-24T00:00,Tropical Depression
AL051999_DENNIS_64,1999-08-24T12:00,Tropical Storm
AL051999_DENNIS_64,1999-08-26T06:00,Hurricane
AL051999_DENNIS_64,1999-09-01T00:00,Tropical Storm
AL051999_DENNIS_64,1999-09-05T12:00,Tropical Depression
AL051999_DENNIS_64,1999-09-07T18:00,Extratropical
AL061999_EMILY_18,1999-08-24T06:00,Tropical Depression
AL061999_EMILY_18,1999-08-24T12:00,Tropical Storm
AL061999_EMILY_18,1999-08-28T12:00,Tropical Depression
AL071999_UNNAMED_8,1999-09-05T18:00,Tropical Depression
AL081999_FLOYD_48,1999-09-07T18:00,Tropical Depression
AL081999_FLOYD_48,1999-09-08T06:00,Tropical Storm
AL081999_FLOYD_48,1999-09-10T12:00,Hurricane
AL081999_FLOYD_48,1999-09-14T12:00,Landfall
AL081999_FLOYD_48,1999-09-16T18:00,Tropical Storm
AL081999_FLOYD_48,1999-09-17T12:00,Extratropical
AL091999_GERT_49,1999-09-11T12:00,Tropical Depression
AL091999_GERT_49,1999-09-12T12:00,Tropical Storm
AL091999_GERT_49,1999-09-13T12:00,Hurricane
AL091999_GERT_49,1999-09-23T00:00,Tropical Storm
AL091999_GERT_49,1999-09-23T12:00,Extratropical
AL101999_HARVEY_13,1999-09-19T06:00,Tropical Depression
AL101999_HARVEY_13,1999-09-20T00:00,Tropical Storm
AL101999_HARVEY_13,1999-09-21T08:00,Intensity Peak
AL111999_UNNAMED_10,1999-10-04T06:00,Tropical Depression
AL121999_UNNAMED_12,1999-10-06T00:00,Tropical Depression
AL131999_IRENE_31,1999-10-12T12:00,Low
AL131999_IRENE_31,1999-10-13T06:00,Tropical Depression
AL131999_IRENE_31,1999-10-13T12:00,Tropical Storm
AL131999_IRENE_31,1999-10-14T12:00,Landfall
AL131999_IRENE_31,1999-10-15T06:00,Hurricane
AL131999_IRENE_31,1999-10-18T07:56,Intensity Peak
AL131999_IRENE_31,1999-10-19T06:00,Extratropical
AL141999_JOSE_32,1999-10-17T18:00,Tropical Depression
AL141999_JOSE_32,1999-10-18T06:00,Tropical Storm
AL141999_JOSE_32,1999-10-19T18:00,Hurricane
AL141999_JOSE_32,1999-10-21T12:00,Tropical Storm
AL141999_JOSE_32,1999-10-24T12:00,Hurricane
AL141999_JOSE_32,1999-10-25T00:00,Tropical Storm
AL141999_JOSE_32,1999-10-25T12:00,Extratropical
AL151999_KATRINA_16,1999-10-28T18:00,Tropical Depression
AL151999_KATRINA_16,1999-10-29T18:00,Tropical Storm
AL151999_KATRINA_16,1999-10-30T06:00,Tropical Depression
AL151999_KATRINA_16,1999-10-30T12:00,Landfall
AL161999_LENNY_39,1999-11-13T18:00,Tropical Depression
AL161999_LENNY_39,1999-11-14T12:00,Tropical Storm
AL161999_LENNY_39,1999-11-15T00:00,Hurricane
AL161999_LENNY_39,1999-11-17T18:00,Landfall
AL161999_LENNY_39,1999-11-18T18:00,Landfall
AL161999_LENNY_39,1999-11-19T00:00,Landfall
AL161999_LENNY_39,1999-11-19T06:00,Landfall
AL161999_LENNY_39,1999-11-19T18:00,Tropical Storm
AL161999_LENNY_39,1999-11-20T00:00,Landfall
AL161999_LENNY_39,1999-11-21T06:00,Tropical Depression
AL012000_UNNAMED_4,2000-06-07T18:00,Tropical Depression
AL022000_UNNAMED_12,2000-06-23T00:00,Tropical Depression
AL032000_ALBERTO_87,2000-08-03T18:00,Tropical Depression
AL032000_ALBERTO_87,2000-08-04T06:00,Tropical Storm
AL032000_ALBERTO_87,2000-08-06T00:00,Hurricane
AL032000_ALBERTO_87,2000-08-09T00:00,Tropical Storm
AL032000_ALBERTO_87,2000-08-10T00:00,Hurricane
AL032000_ALBERTO_87,2000-08-14T06:00,Tropical Storm
AL032000_ALBERTO_87,2000-08-18T18:00,Hurricane
AL032000_ALBERTO_87,2000-08-23T06:00,Tropical Storm
AL032000_ALBERTO_87,2000-08-23T12:00,Extratropical
AL042000_UNNAMED_13,2000-08-08T12:00,Tropical Depression
AL052000_BERYL_9,2000-08-13T18:00,Tropical Depression
AL052000_BERYL_9,2000-08-14T06:00,Tropical Storm
AL052000_BERYL_9,2000-08-15T12:00,Tropical Depression
AL062000_CHRIS_9,2000-08-17T12:00,Tropical Depression
AL062000_CHRIS_9,2000-08-18T12:00,Tropical Storm
AL062000_CHRIS_9,2000-08-18T18:00,Tropical Depression
AL072000_DEBBY_20,2000-08-19T18:00,Tropical Depression
AL072000_DEBBY_20,2000-08-20T06:00,Tropical Storm
AL072000_DEBBY_20,2000-08-21T06:00,Hurricane
AL072000_DEBBY_20,2000-08-22T06:00,Landfall
AL072000_DEBBY_20,2000-08-23T12:00,Tropical Storm
AL072000_DEBBY_20,2000-08-24T12:00,Tropical Depression
AL082000_ERNESTO_10,2000-09-01T12:00,Tropical Depression
AL082000_ERNESTO_10,2000-09-02T06:00,Tropical Storm
AL082000_ERNESTO_10,2000-09-03T18:00,Tropical Depression
AL092000_UNNAMED_4,2000-09-08T18:00,Tropical Depression
AL102000_FLORENCE_29,2000-09-10T18:00,Subtropical Depression
AL102000_FLORENCE_29,2000-09-11T06:00,Tropical Depression
AL102000_FLORENCE_29,2000-09-11T12:00,Tropical Storm
AL102000_FLORENCE_29,2000-09-11T18:00,Hurricane
AL102000_FLORENCE_29,2000-09-12T06:00,Tropical Storm
AL102000_FLORENCE_29,2000-09-12T18:00,Hurricane
AL102000_FLORENCE_29,2000-09-13T12:00,Tropical Storm
AL102000_FLORENCE_29,2000-09-16T00:00,Hurricane
AL102000_FLORENCE_29,2000-09-17T00:00,Tropical Storm
AL112000_GORDON_28,2000-09-14T12:00,Tropical Depression
AL112000_GORDON_28,2000-09-16T00:00,Tropical Storm
AL112000_GORDON_28,2000-09-17T00:00,Hurricane
AL112000_GORDON_28,2000-09-18T00:00,Tropical Storm
AL112000_GORDON_28,2000-09-18T12:00,Tropical Depression
AL112000_GORDON_28,2000-09-18T18:00,Extratropical
AL122000_HELENE_42,2000-09-15T12:00,Tropical Depression
AL122000_HELENE_42,2000-09-16T18:00,Tropical Wave
AL122000_HELENE_42,2000-09-19T18:00,Tropical Depression
AL122000_HELENE_42,2000-09-21T06:00,Tropical Storm
AL122000_HELENE_42,2000-09-22T12:00,Landfall
AL122000_HELENE_42,2000-09-22T18:00,Tropical Depression
AL122000_HELENE_42,2000-09-23T18:00,Tropical Storm
AL132000_ISAAC_52,2000-09-21T12:00,Tropical Depression
AL132000_ISAAC_52,2000-09-22T00:00,Tropical Storm
AL132000_ISAAC_52,2000-09-23T12:00,Hurricane
AL132000_ISAAC_52,2000-10-01T06:00,Tropical Storm
AL132000_ISAAC_52,2000-10-01T18:00,Extratropical
AL142000_JOYCE_28,2000-09-25T12:00,Tropical Depression
AL142000_JOYCE_28,2000-09-26T00:00,Tropical Storm
AL142000_JOYCE_28,2000-09-27T12:00,Hurricane
AL142000_JOYCE_28,2000-09-29T18:00,Tropical Storm
AL142000_JOYCE_28,2000-10-01T18:00,Tropical Depression
AL152000_KEITH_33,2000-09-28T18:00,Tropical Depression
AL152000_KEITH_33,2000-09-29T18:00,Tropical Storm
AL152000_KEITH_33,2000-09-30T12:00,Hurricane
AL152000_KEITH_33,2000-10-01T07:00,Intensity Peak
AL152000_KEITH_33,2000-10-03T00:00,Tropical Storm
AL152000_KEITH_33,2000-10-03T12:00,Tropical Depression
AL152000_KEITH_33,2000-10-04T12:00,Tropical Storm
AL152000_KEITH_33,2000-10-05T06:00,Hurricane
AL152000_KEITH_33,2000-10-05T18:00,Landfall
AL152000_KEITH_33,2000-10-06T00:00,Tropical Storm
AL152000_KEITH_33,2000-10-06T06:00,Tropical Depression
AL162000_LESLIE_26,2000-10-04T12:00,Subtropical Depression
AL162000_LESLIE_26,2000-10-05T12:00,Tropical Storm
AL162000_LESLIE_26,2000-10-07T18:00,Extratropical
AL172000_MICHAEL_22,2000-10-15T12:00,Subtropical Depression
AL172000_MICHAEL_22,2000-10-16T00:00,Subtropical storm
AL172000_MICHAEL_22,2000-10-17T00:00,Tropical Storm
AL172000_MICHAEL_22,2000-10-17T18:00,Hurricane
AL172000_MICHAEL_22,2000-10-20T00:00,Extratropical
AL182000_NADINE_13,2000-10-19T12:00,Tropical Depression
AL182000_NADINE_13,2000-10-20T12:00,Tropical Storm
AL182000_NADINE_13,2000-10-22T00:00,Extratropical
AL192000_UNNAMED_19,2000-10-25T00:00,Extratropical
AL192000_UNNAMED_19,2000-10-25T18:00,Subtropical storm
AL192000_UNNAMED_19,2000-10-29T06:00,Extratropical
AL012001_ALLISON_57,2001-06-05T12:00,Tropical Storm
AL012001_ALLISON_57,2001-06-05T21:00,Landfall
AL012001_ALLISON_57,2001-06-06T06:00,Tropical Depression
AL012001_ALLISON_57,2001-06-10T00:00,Subtropical Depression
AL012001_ALLISON_57,2001-06-11T02:00,Landfall
AL012001_ALLISON_57,2001-06-11T06:00,Subtropical storm
AL012001_ALLISON_57,2001-06-12T00:00,Subtropical Depression
AL012001_ALLISON_57,2001-06-17T12:00,Subtropical storm
AL012001_ALLISON_57,2001-06-18T00:00,Extratropical
AL022001_UNNAMED_5,2001-07-11T18:00,Tropical Depression
AL032001_BARRY_25,2001-08-02T12:00,Tropical Depression
AL032001_BARRY_25,2001-08-02T18:00,Tropical Storm
AL032001_BARRY_25,2001-08-04T00:00,Tropical Depression
AL032001_BARRY_25,2001-08-04T18:00,Tropical Storm
AL032001_BARRY_25,2001-08-06T05:00,Landfall
AL032001_BARRY_25,2001-08-06T12:00,Tropical Depression
AL032001_BARRY_25,2001-08-07T06:00,Low
AL042001_CHANTAL_33,2001-08-14T18:00,Tropical Depression
AL042001_CHANTAL_33,2001-08-16T12:00,Tropical Wave
AL042001_CHANTAL_33,2001-08-17T12:00,Tropical Storm
AL042001_CHANTAL_33,2001-08-21T02:00,Landfall
AL042001_CHANTAL_33,2001-08-22T00:00,Tropical Depression
AL052001_DEAN_29,2001-08-22T12:00,Tropical Storm
AL052001_DEAN_29,2001-08-23T12:00,Tropical Depression
AL052001_DEAN_29,2001-08-23T18:00,Tropical Wave
AL052001_DEAN_29,2001-08-24T00:00,Low
AL052001_DEAN_29,2001-08-26T18:00,Tropical Depression
AL052001_DEAN_29,2001-08-27T00:00,Tropical Storm
AL052001_DEAN_29,2001-08-28T18:00,Extratropical
AL062001_ERIN_62,2001-09-01T18:00,Tropical Depression
AL062001_ERIN_62,2001-09-02T06:00,Tropical Storm
AL062001_ERIN_62,2001-09-05T18:00,Low
AL062001_ERIN_62,2001-09-06T18:00,Tropical Depression
AL062001_ERIN_62,2001-09-07T18:00,Tropical Storm
AL062001_ERIN_62,2001-09-09T00:00,Hurricane
AL062001_ERIN_62,2001-09-15T00:00,Tropical Storm
AL062001_ERIN_62,2001-09-15T06:00,Extratropical
AL072001_FELIX_46,2001-09-07T18:00,Tropical Depression
AL072001_FELIX_46,2001-09-08T18:00,Tropical Wave
AL072001_FELIX_46,2001-09-10T06:00,Tropical Depression
AL072001_FELIX_46,2001-09-11T12:00,Tropical Storm
AL072001_FELIX_46,2001-09-13T00:00,Hurricane
AL072001_FELIX_46,2001-09-17T12:00,Tropical Storm
AL072001_FELIX_46,2001-09-18T18:00,Tropical Depression
AL082001_GABRIELLE_41,2001-09-11T18:00,Tropical Depression
AL082001_GABRIELLE_41,2001-09-13T12:00,Tropical Storm
AL082001_GABRIELLE_41,2001-09-14T12:00,Landfall
AL082001_GABRIELLE_41,2001-09-17T00:00,Hurricane
AL082001_GABRIELLE_41,2001-09-18T00:00,Tropical Storm
AL082001_GABRIELLE_41,2001-09-19T06:00,Extratropical
AL092001_UNNAMED_4,2001-09-19T18:00,Tropical Depression
AL092001_UNNAMED_4,2001-09-19T21:00,Intensity Peak
AL102001_HUMBERTO_26,2001-09-21T12:00,Tropical Depression
